0.022249,0.01665,-0.01964,0.0048024,-0.0088405,-0.0011719
0.081298,0.080865,-0.068877,-0.077714,0.18855,-0.053975
0.036463,-0.67395,-0.20986,-0.0059549,0.023662,0.04726
-0.019258,-0.0065231,-0.017549,0.0026087,-0.0013982,0.0010466
-0.22561,-0.023319,-0.11514,-0.0049029,-0.024982,0.0064895
0.19445,-0.31589,-0.10574,-0.050005,-0.10634,0.021508
-0.0094827,0.038843,-0.011327,0.00083822,0.0021349,0.00093276
-0.082517,-0.22976,-0.15623,-0.080837,0.052503,-0.064879
0.029998,-0.057777,-0.34794,0.011488,0.040921,0.09818
0.16819,-0.017407,0.4444,-0.0056382,0.0027636,-0.020945
-0.19646,-0.49955,-0.47721,-0.010418,-0.18607,0.036899
-0.0093732,0.021825,0.0036684,-0.037279,0.040483,0.0042578
-0.28635,-0.11604,-0.0033144,0.0070867,-0.017586,-0.0032892
-0.00039908,0.00094754,0.016489,0.0016402,-0.0024246,-0.00024932
0.10637,-0.12821,0.022499,-0.047328,0.027467,-0.018116
-0.034699,-0.035464,-0.063915,0.0081058,-0.013468,-0.012068
0.10843,0.055958,0.132,0.20604,0.033494,0.13545
0.1641,0.087973,0.05169,0.0080855,-0.0070729,-0.0059146
-0.0041942,-0.02777,-0.026535,0.0016253,0.010318,-0.0025249
0.34125,-0.059304,0.22341,-0.0074995,0.052469,-0.01374
0.45159,-0.55427,-1,-1,1,-0.072105
0.62336,0.19238,-0.44053,0.078522,-0.46127,0.046166
0.56134,-0.58217,-0.033971,0.012756,0.38779,-0.059577
-0.061426,-0.80776,-0.67748,-0.56337,0.26241,-0.40523
-0.073706,-0.0059168,-0.017912,0.0030275,0.0035083,4.0253e-005
-0.16107,-0.007406,0.049077,-0.004077,0.0011983,0.0028613
0.51371,0.03878,-0.16593,-0.030825,0.076559,-0.046424
-0.28026,0.059212,0.16081,0.0086758,0.0018478,0.0011639
-0.48684,-0.33054,-0.13954,-0.013423,0.028384,0.0053031
-0.079061,-0.086065,0.012798,-0.00026536,-0.0021897,0.0066898
0.065249,0.017519,0.064358,0.00037107,0.0017034,-0.0029472
-0.21449,-0.53142,0.43654,0.00013584,-0.063136,-0.049052
0.073008,0.032576,-0.066198,0.00089246,-0.0012223,-0.0011429
0.27615,-0.4711,0.087277,0.17554,0.031918,0.17312
0.35908,0.20853,0.1399,0.012383,-0.52663,0.017765
-0.17782,0.073329,-0.12053,-0.038679,-0.01838,-0.015995
0.0601,-0.049664,-0.12787,0.0031114,0.04748,-0.043871
0.025941,0.10875,-0.0059954,0.00041621,-0.0052384,0.0036474
-0.082444,0.15496,0.343,0.092261,-0.0057913,0.016382
-0.0065503,-0.068815,0.14655,-0.045659,-0.065801,-0.42644
0.24684,0.28437,0.40727,-4.5214e-005,0.0020635,-0.0018262
0.035246,-0.078041,0.1562,-0.011293,0.053365,0.018351
0.02056,-0.043845,-0.011394,0.058292,0.11095,0.00041625
-0.65716,-0.096881,-0.44554,0.016402,-0.21605,0.052118
0.073067,0.02859,-0.060484,-0.066181,-0.18727,0.0012134
-0.1092,0.093238,-0.0010994,-0.0019839,-0.002661,0.0037973
-0.059448,0.043014,0.1518,-0.0048067,-0.013364,0.0046134
-0.12863,0.31123,-0.0082995,-0.018892,0.050491,-0.027655
-0.70221,0.012811,0.18264,0.011741,-0.00080402,-0.00021877
-0.28825,0.058851,0.083094,-0.049219,0.28972,-0.075613
